Fecha,Anio,MesNumero,Mes,Canal,Subcanal,Ventas,VentasMesAnterior,VentasAnioAnterior,Objetivo,ImagenCanal
2024-09-01,2024,9,Septiembre,BAR,Bar Copas,23160,32099,,22002,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2024-10-01,2024,10,Octubre,BAR,Bar Copas,24228,23160,,23017,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2024-11-01,2024,11,Noviembre,BAR,Bar Copas,19041,24228,,18089,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2024-12-01,2024,12,Diciembre,BAR,Bar Copas,25993,19041,,24693,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2025-01-01,2025,1,Enero,BAR,Bar Copas,21913,25993,20501,21936,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2025-02-01,2025,2,Febrero,BAR,Bar Copas,19488,21913,18702,20011,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2025-03-01,2025,3,Marzo,BAR,Bar Copas,25088,19488,22944,24550,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2025-04-01,2025,4,Abril,BAR,Bar Copas,23125,25088,22770,24364,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2025-05-01,2025,5,Mayo,BAR,Bar Copas,29624,23125,22937,24543,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2025-06-01,2025,6,Junio,BAR,Bar Copas,29099,29624,28635,30639,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2025-07-01,2025,7,Julio,BAR,Bar Copas,29431,29099,28263,30241,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2025-08-01,2025,8,Agosto,BAR,Bar Copas,35202,29431,32099,34346,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2025-09-01,2025,9,Septiembre,BAR,Bar Copas,24122,35202,23160,24781,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2025-10-01,2025,10,Octubre,BAR,Bar Copas,24669,24122,24228,25924,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2025-11-01,2025,11,Noviembre,BAR,Bar Copas,19298,24669,19041,20374,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2025-12-01,2025,12,Diciembre,BAR,Bar Copas,27102,19298,25993,27813,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2026-01-01,2026,1,Enero,BAR,Bar Copas,22140,27102,21913,23447,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2026-02-01,2026,2,Febrero,BAR,Bar Copas,20149,22140,19488,20852,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2026-03-01,2026,3,Marzo,BAR,Bar Copas,24775,20149,25088,26844,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2026-04-01,2026,4,Abril,BAR,Bar Copas,24543,24775,23125,24744,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2026-05-01,2026,5,Mayo,BAR,Bar Copas,24669,24543,29624,31698,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2026-06-01,2026,6,Junio,BAR,Bar Copas,30877,24669,29099,31136,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2026-07-01,2026,7,Julio,BAR,Bar Copas,38743,30877,29431,31491,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2026-08-01,2026,8,Agosto,BAR,Bar Copas,34606,38743,35202,37666,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2026-09-01,2026,9,Septiembre,BAR,Bar Copas,24917,34606,24122,25811,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2026-10-01,2026,10,Octubre,BAR,Bar Copas,24864,24917,24669,26396,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2026-11-01,2026,11,Noviembre,BAR,Bar Copas,20494,24864,19298,20649,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2026-12-01,2026,12,Diciembre,BAR,Bar Copas,28060,20494,27102,28999,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAANUlEQVR42mOwzdvAQE/MMOIs/E8j7DBq4aiFoxaOWjhq4aiFoxaOWjhqIRUtdKARFhg5DWEAipEUN9nnXOEAAAAASUVORK5CYII="
2024-01-01,2024,1,Enero,RESTAURANTE,Restaurante Menu,31898,,,30303,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2024-02-01,2024,2,Febrero,RESTAURANTE,Restaurante Menu,38202,31898,,36292,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2024-03-01,2024,3,Marzo,RESTAURANTE,Restaurante Menu,35737,38202,,33950,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2024-04-01,2024,4,Abril,RESTAURANTE,Restaurante Menu,43730,35737,,41544,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2024-05-01,2024,5,Mayo,RESTAURANTE,Restaurante Menu,42401,43730,,40281,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2024-06-01,2024,6,Junio,RESTAURANTE,Restaurante Menu,49153,42401,,46695,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2024-07-01,2024,7,Julio,RESTAURANTE,Restaurante Menu,48329,49153,,45913,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2024-08-01,2024,8,Agosto,RESTAURANTE,Restaurante Menu,52624,48329,,49993,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2024-09-01,2024,9,Septiembre,RESTAURANTE,Restaurante Menu,42889,52624,,40745,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2024-10-01,2024,10,Octubre,RESTAURANTE,Restaurante Menu,37251,42889,,35388,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2024-11-01,2024,11,Noviembre,RESTAURANTE,Restaurante Menu,38765,37251,,36827,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2024-12-01,2024,12,Diciembre,RESTAURANTE,Restaurante Menu,45103,38765,,42848,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2025-01-01,2025,1,Enero,RESTAURANTE,Restaurante Menu,35421,45103,31898,34131,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2025-02-01,2025,2,Febrero,RESTAURANTE,Restaurante Menu,39289,35421,38202,40876,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2025-03-01,2025,3,Marzo,RESTAURANTE,Restaurante Menu,38656,39289,35737,38239,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2025-04-01,2025,4,Abril,RESTAURANTE,Restaurante Menu,46036,38656,43730,46791,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2025-05-01,2025,5,Mayo,RESTAURANTE,Restaurante Menu,44611,46036,42401,45369,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2025-06-01,2025,6,Junio,RESTAURANTE,Restaurante Menu,50567,44611,49153,52594,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2025-07-01,2025,7,Julio,RESTAURANTE,Restaurante Menu,49591,50567,48329,51712,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2025-08-01,2025,8,Agosto,RESTAURANTE,Restaurante Menu,44752,49591,52624,56308,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2025-09-01,2025,9,Septiembre,RESTAURANTE,Restaurante Menu,45129,44752,42889,45891,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2025-10-01,2025,10,Octubre,RESTAURANTE,Restaurante Menu,39169,45129,37251,39859,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2025-11-01,2025,11,Noviembre,RESTAURANTE,Restaurante Menu,40794,39169,38765,41479,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2025-12-01,2025,12,Diciembre,RESTAURANTE,Restaurante Menu,46159,40794,45103,48260,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
2026-01-01,2026,1,Enero,RESTAURANTE,Restaurante Menu,40173,46159,35421,37900,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAYAAAByDd+UAAAAoklEQVR42r3Wuw2AMAwE0IzEHExAeSsxQUZkhBAhBYmQjx1/iiut18TOhf08AjNbzpWTcsCdl2BpBZVibFQDY6FaGBnVxEioNjZFLbAhaoV1UUusiVpjP9QD+6Be2IsGR+xJ8MQKCEcwlkfjgcZ6LWCNtRYflljvtMEKGx1vWGCz7wnaGOUDhiZGrRjQwjglChoYtyZCiq0UYUiwFbBGI3f+BizBYjv2BsnyAAAAAElFTkSuQmCC"
